average Silhouette Value = 0.615307

nFID			silhouette_val
283			0.815669
284			-0.686902
285			0.903397
286			0.748389
287			0.832732
288			0.900280
289			0.816369
290			0.668934
291			0.672054
292			0.565745
293			-0.478840
294			0.563549
295			0.648376
296			0.908558
297			0.910160
298			-0.315332
299			0.833477
300			-0.288651
301			0.713620
302			0.890386
303			0.615842
304			0.782271
305			0.908896
306			0.745789
307			0.903121
308			0.805258
309			0.801462
310			0.825641
311			0.820676
312			0.888501
313			0.894377
314			0.891057
315			0.885834
316			0.847439
317			0.882500
318			0.842558
319			0.900362
320			-0.547847
321			0.882371
322			-0.432940
323			0.883198
324			0.823309
325			0.858573
326			0.905759
327			0.690328
328			0.790397
329			-0.056392
330			0.908830
331			0.808157
332			0.815003
333			0.790890
334			0.898072
335			0.849687
336			0.897595
337			0.845550
338			0.731102
339			-0.624939
340			0.879565
341			-0.404042
342			0.843932
343			0.888938
344			0.562728
345			0.899040
346			0.874795
347			-0.595180
348			0.801123
349			0.909674
350			0.917153
351			0.840577
352			0.223429
353			0.880753
354			0.904492
355			0.885307
356			0.830825
357			0.899233
358			0.890832
359			0.766970
360			0.905454
361			-0.662394
362			0.905267
363			0.691414
364			0.770063
365			0.585694
366			0.850505
367			-0.151479
368			0.679342
369			0.838883
370			0.898199
371			0.020302
372			0.853509
373			-0.182434
374			0.854759
375			0.823300
376			0.830262
377			0.935139
378			0.898944
379			0.896439
380			0.358103
381			0.878457
382			-0.502113
383			0.861600
384			0.832119
385			0.620441
386			0.596938
387			-0.502986
388			0.885540
389			0.904338
390			0.845454
391			-0.477241
392			0.818482
393			0.750352
394			0.695729
395			0.890459
396			-0.445843
397			0.810174
398			0.808230
399			0.870532
400			0.904576
401			0.905804
402			0.875387
403			0.884138
404			-0.142078
405			0.882953
406			0.897359
407			0.790374
408			0.832657
409			0.703935
410			0.694963
411			0.823002
412			0.873238
413			0.599890
414			0.865148
415			0.876763
416			-0.571153
417			0.895713
418			0.812931
419			0.885900
420			0.861883
421			0.756496
422			0.896477
423			0.788355
424			0.882236
425			0.820581
426			0.855091
427			0.913518
428			0.837453
429			0.886589
430			0.810170
431			0.829364
432			0.887508
433			0.845727
434			0.885462
435			0.906508
436			0.907448
437			0.872107
438			0.909863
439			0.884795
440			0.881778
441			0.872058
442			0.886860
443			0.904016
444			0.722834
445			0.798573
446			0.906934
447			0.872674
448			0.853512
449			0.899296
450			0.818656
451			0.866425
452			0.818193
453			0.830452
454			0.731212
455			0.712538
456			-0.543901
457			0.903406
458			0.869302
459			0.850952
460			0.906952
461			0.850791
462			0.853418
463			0.009751
464			0.880865
465			0.900903
466			0.886349
467			0.900261
468			0.863549
469			0.908867
470			0.904177
471			-0.540309
472			0.876963
473			0.879984
474			-0.650985
475			0.893600
476			0.834026
477			0.890309
478			0.880916
479			0.802171
480			0.843998
481			0.893150
482			0.882209
483			-0.361665
484			0.815605
485			0.891119
486			0.689394
487			0.841767
488			0.847255
489			0.826534
490			0.743180
491			0.846083
492			0.880361
493			0.867689
494			0.772537
495			0.840883
496			0.790678
497			0.795884
498			-0.653747
