average Silhouette Value = 0.676135

nFID			silhouette_val
647			0.906506
648			0.908652
649			0.910654
650			-0.267608
651			0.904460
652			0.629319
653			0.910844
654			0.893897
655			0.867486
656			0.906271
657			0.913731
658			0.886558
659			0.902100
660			0.887205
661			0.907618
662			0.889985
663			0.896984
664			0.905947
665			0.900345
666			0.840302
667			0.908640
668			0.907832
669			-0.400402
670			0.743689
671			0.901681
672			0.901114
673			0.266590
674			0.914167
675			0.902729
676			0.901065
677			0.906211
678			0.905001
679			0.914081
680			0.912128
681			0.902564
682			0.904817
683			0.912184
684			0.914695
685			0.913272
686			0.907147
687			0.690240
688			0.894159
689			0.889306
690			0.802131
691			0.902233
692			0.895753
693			0.830605
694			0.807754
695			0.650385
696			0.787531
697			0.806065
698			0.886933
699			-0.159697
700			0.906837
701			0.832515
702			0.896286
703			0.136163
704			0.907450
705			0.909583
706			0.904295
707			0.913001
708			0.907542
709			0.878648
710			0.896722
711			0.912972
712			0.797836
713			0.913334
714			0.902399
715			0.909479
716			0.909148
717			0.911405
718			0.900510
719			0.909380
720			0.712592
721			0.903505
722			0.913448
723			0.911211
724			-0.496486
725			0.909849
726			0.911214
727			0.909737
728			0.873484
729			0.908414
730			0.905026
731			0.907664
732			0.860680
733			0.905891
734			0.909831
735			0.918324
736			0.902134
737			0.596481
738			0.915056
739			0.904360
740			0.755561
741			0.902548
742			0.913890
743			0.906926
744			0.912141
745			0.744166
746			0.900975
747			0.914743
748			0.904092
749			0.307324
750			0.917812
751			0.913667
752			0.908626
753			0.906847
754			0.783771
755			0.902260
756			0.899657
757			-0.444468
758			0.876721
759			0.805227
760			0.902699
761			0.916797
762			0.878941
763			-0.174997
764			0.913568
765			-0.502984
766			0.905658
767			0.280262
768			0.904162
769			-0.388736
770			0.908710
771			0.642042
772			0.913051
773			0.912341
774			0.905091
775			0.394369
776			0.664916
777			0.910456
778			0.914050
779			0.871492
780			0.725075
781			0.900588
782			0.809925
783			0.906202
784			0.368448
785			0.905903
786			0.886446
787			0.919123
788			0.912447
789			0.900743
790			0.916332
791			0.614449
792			0.912005
793			0.907198
794			0.911904
795			0.911228
796			0.130090
797			0.833380
798			0.323767
799			-0.127342
800			0.864576
801			0.906810
802			0.909670
803			0.663943
804			0.903691
805			0.917194
806			0.714753
807			0.902189
808			0.911473
809			0.908507
810			0.692060
811			0.909823
812			0.691736
813			0.837775
814			0.893111
815			0.428850
816			-0.226870
817			0.910411
818			0.260348
819			0.857279
820			0.904182
821			0.598009
822			0.447051
823			0.903055
824			0.912028
825			-0.509873
826			0.910119
827			0.901700
828			0.879137
829			0.574853
830			0.249043
831			0.911781
832			0.806231
833			0.912655
834			0.737501
835			0.907412
836			0.913690
837			0.861046
838			0.758179
839			0.892897
840			0.914425
841			0.918640
842			0.913790
843			0.830219
844			0.902021
845			-0.567300
846			0.909127
847			0.783381
848			0.614793
849			0.414963
850			0.888837
851			0.916070
852			0.905212
853			0.899815
854			0.894461
855			0.840910
856			-0.350495
857			-0.121887
858			0.505772
859			0.681838
860			-0.334820
861			0.914153
862			-0.505807
863			0.565859
864			0.917485
865			0.898760
866			0.906718
867			0.605211
868			0.870390
869			0.713998
870			0.854325
871			0.897080
872			0.901427
873			0.104760
874			0.508823
875			0.910859
876			0.914605
877			0.907217
878			0.909772
879			0.914125
880			0.884039
881			0.893106
882			0.902270
883			0.158521
884			0.573327
885			0.912019
886			0.911843
887			0.903355
888			0.848702
889			0.710943
890			0.707095
891			0.872014
892			0.915408
893			0.907671
894			0.915021
895			0.756589
896			-0.541544
897			0.260084
898			0.887407
899			0.901443
900			0.224004
901			0.695755
902			0.914764
903			0.904359
904			0.553535
905			0.912939
906			0.314672
907			0.868972
908			0.918001
909			0.763743
910			0.898017
911			0.913987
912			0.052580
913			0.916318
914			0.913864
915			0.910494
916			0.886663
917			0.893199
918			0.909731
919			0.874383
920			0.805906
921			0.905285
922			0.873685
923			0.919798
924			0.884855
925			0.911004
926			0.873199
927			0.900254
928			0.751172
929			0.598269
930			0.902129
931			0.736469
932			0.900537
933			0.757243
934			0.904829
935			0.910907
936			0.763466
937			0.903984
938			0.340110
939			0.909845
940			0.911413
941			0.366863
942			0.893091
943			0.745015
944			0.833904
945			0.904771
946			0.678164
947			0.796864
948			0.912239
949			0.383662
950			0.903386
951			0.897963
952			-0.613833
953			-0.361003
954			0.865331
955			-0.577799
956			-0.082728
957			0.301477
958			0.910264
959			0.901487
960			0.401384
961			0.911971
962			0.911313
963			0.900520
964			0.119884
965			0.903058
966			0.912698
967			0.894249
968			0.849673
969			0.601842
970			0.911921
971			0.898619
972			0.435415
973			0.901783
974			0.800891
975			0.745124
976			0.899060
977			0.414726
978			0.892000
979			0.912018
980			-0.120186
981			-0.660723
982			0.877993
983			0.907120
984			0.806570
985			0.910393
986			0.897686
987			0.821237
988			0.827207
989			0.879542
990			0.915529
991			0.903077
992			0.910969
993			0.107106
994			0.861352
995			0.117170
996			0.902302
997			0.678379
998			0.009841
999			0.529232
1000			0.821997
1001			0.887451
1002			0.911387
1003			0.864281
1004			0.867218
1005			0.832431
1006			0.886474
1007			0.911747
1008			0.905879
1009			0.891966
1010			0.674583
1011			0.914688
1012			0.847752
1013			0.795006
1014			0.912264
1015			0.912002
1016			0.879058
1017			0.876799
1018			0.906393
1019			-0.506547
1020			0.385207
1021			0.906671
1022			0.888727
1023			0.907537
1024			0.839876
1025			0.909659
1026			0.770013
1027			0.615109
1028			0.905149
1029			-0.259730
1030			-0.472580
1031			0.084842
1032			0.909669
1033			0.908191
1034			0.778754
1035			0.859066
1036			0.888183
1037			0.915164
1038			0.817494
1039			0.616399
1040			-0.442496
1041			0.909088
1042			0.915010
1043			0.868226
1044			0.904770
1045			0.594190
1046			0.874209
1047			0.870244
1048			0.064458
1049			0.904897
1050			0.172276
1051			0.772034
1052			0.904575
1053			0.022295
1054			0.888137
1055			0.869070
1056			0.796242
1057			0.319802
1058			0.576589
1059			0.829086
1060			0.517573
1061			0.852848
1062			0.892191
1063			0.877810
1064			0.836791
1065			0.897029
1066			0.908331
1067			0.911850
1068			0.428864
1069			-0.007540
1070			0.701419
1071			0.428190
1072			0.457117
1073			0.839089
1074			0.905871
1075			0.905605
1076			-0.193461
1077			0.904785
1078			0.874471
1079			0.898747
1080			0.867921
1081			0.914280
1082			0.835100
1083			0.913734
1084			0.901199
1085			0.914450
1086			0.914634
1087			0.754923
1088			0.827829
1089			0.910166
1090			0.914623
1091			0.854237
1092			0.902126
1093			0.888057
1094			0.911892
1095			0.880432
1096			0.900972
1097			0.913337
1098			0.901569
1099			0.903180
1100			0.913580
1101			0.605885
1102			0.307220
1103			0.815688
1104			0.913517
1105			0.483840
1106			0.917638
1107			0.593661
1108			0.758359
1109			0.909271
1110			0.905067
1111			0.910241
1112			0.909357
1113			0.235944
1114			0.873966
1115			0.714116
1116			-0.144022
1117			0.914173
1118			0.912742
1119			0.895077
1120			0.915101
1121			0.877331
1122			0.910483
1123			0.250913
1124			0.905676
1125			0.911126
1126			0.880732
1127			0.608768
1128			0.302046
1129			0.903415
1130			0.820707
1131			0.913466
1132			0.827357
1133			0.898937
1134			0.911561
1135			0.912122
1136			0.803964
1137			0.849639
1138			0.902755
1139			0.902574
1140			0.883580
1141			-0.692615
1142			0.863873
1143			0.893272
1144			0.918682
1145			-0.212918
1146			-0.218449
1147			-0.243496
1148			0.895626
1149			-0.440017
1150			0.381793
1151			-0.430889
1152			0.237420
1153			0.884402
1154			0.888966
1155			0.625250
1156			-0.273453
1157			0.911001
1158			0.903922
1159			0.914362
1160			0.912215
1161			0.914419
1162			0.844351
1163			0.902188
1164			0.910320
1165			-0.423994
1166			0.906384
1167			0.913542
1168			0.911768
1169			0.908155
1170			0.908181
1171			0.866647
1172			0.907727
1173			0.719915
1174			0.909979
1175			0.909077
1176			0.914553
1177			0.719864
1178			0.611630
1179			0.920872
1180			0.064708
1181			0.920991
1182			0.912059
1183			0.415078
1184			0.902071
1185			0.906458
1186			0.905918
1187			0.859401
1188			0.836984
1189			0.876268
1190			0.434572
1191			-0.446271
1192			-0.623309
1193			0.809058
1194			0.903325
1195			0.901530
1196			0.896898
1197			0.908922
1198			0.911002
1199			0.908012
1200			0.317635
1201			0.889117
1202			0.855309
1203			0.881114
1204			0.840152
1205			0.907689
1206			0.858034
1207			-0.419843
1208			-0.378993
1209			0.918454
1210			0.908834
1211			0.826839
1212			0.903902
1213			0.910645
1214			0.907385
1215			0.915096
1216			0.175910
1217			0.663769
1218			0.780602
1219			0.058556
1220			0.491964
1221			0.835476
1222			0.904391
1223			0.271500
1224			0.856146
1225			0.898532
1226			0.907175
1227			0.904286
1228			0.826958
1229			0.914271
1230			0.800095
1231			0.803439
1232			0.432046
1233			0.912085
1234			0.861496
1235			0.739673
1236			0.913484
1237			0.923119
1238			0.343707
1239			-0.556486
1240			0.913188
1241			0.906221
1242			0.894278
1243			-0.533834
1244			0.862707
1245			0.902954
1246			0.513592
1247			-0.199827
1248			0.285724
1249			0.914437
1250			0.909909
1251			0.909366
1252			0.910589
1253			0.909757
1254			0.917012
1255			0.913658
1256			0.841255
1257			0.873582
1258			0.902846
1259			0.910949
1260			0.913133
1261			0.771266
1262			0.909116
1263			0.912798
1264			0.910823
1265			0.906782
1266			0.864296
1267			0.905992
1268			0.900937
1269			0.022844
1270			0.910802
1271			0.909968
1272			0.842405
1273			0.138341
1274			-0.340757
1275			0.912923
1276			0.331993
1277			0.626878
1278			0.913112
1279			0.406967
1280			0.008872
1281			0.913695
1282			0.886251
1283			0.891908
1284			0.901729
1285			0.859316
1286			0.859016
1287			0.828046
1288			0.911172
1289			0.724731
1290			0.904816
1291			0.838582
1292			0.408231
1293			0.789686
1294			0.912349
1295			0.905927
1296			0.905929
1297			0.910116
1298			0.861808
1299			0.878511
1300			0.748595
1301			0.702531
1302			0.812419
1303			0.917564
1304			0.884481
1305			0.393950
1306			0.908766
1307			0.873805
1308			0.904349
1309			0.911261
1310			0.874765
1311			0.743320
1312			0.901029
1313			0.911779
1314			-0.354713
1315			0.911861
1316			-0.596852
1317			0.894848
1318			0.440595
1319			0.912178
1320			0.818458
1321			0.914388
1322			0.831145
1323			0.731516
1324			0.808590
1325			0.913263
1326			0.793812
1327			0.905633
1328			0.638959
1329			0.916692
1330			0.897022
1331			0.912135
1332			0.909253
1333			0.911071
1334			0.831438
1335			-0.666321
1336			0.910631
1337			-0.376836
1338			0.895037
1339			0.872085
1340			0.908722
1341			0.908911
1342			0.894720
1343			0.856630
1344			0.901347
1345			0.904932
1346			0.727095
1347			-0.496531
1348			-0.139983
1349			0.904812
1350			0.907404
1351			0.904553
1352			0.912636
1353			0.817401
1354			0.911207
1355			0.828645
1356			0.898405
1357			-0.120300
1358			0.813811
1359			0.913139
1360			0.901892
1361			0.911609
1362			0.912896
1363			0.913830
1364			0.623842
1365			0.912363
1366			0.884863
1367			0.905835
1368			0.919380
1369			0.490836
1370			0.301206
1371			0.664784
1372			0.697658
1373			0.734291
1374			-0.293411
1375			0.921071
1376			0.883495
1377			0.908684
1378			0.914538
1379			0.910879
1380			0.903534
1381			0.904795
1382			0.417616
1383			0.901501
1384			0.908635
1385			0.890782
1386			0.863536
1387			0.561338
1388			0.757717
1389			0.909582
1390			0.903739
1391			0.832971
1392			0.910648
1393			0.906879
1394			0.920926
1395			0.915734
1396			0.910924
1397			0.883599
1398			0.910412
1399			0.830705
1400			0.902251
1401			0.569942
1402			0.732127
1403			0.902314
1404			0.909475
1405			0.162034
1406			0.901841
1407			-0.309854
1408			0.912376
1409			0.909939
1410			0.427336
1411			0.911063
1412			0.896169
1413			0.560269
1414			0.865641
1415			0.845388
1416			0.907329
1417			-0.589157
1418			0.911554
1419			0.895447
1420			0.909751
1421			-0.555569
1422			0.910563
1423			0.910896
1424			0.907869
1425			-0.016329
1426			0.914974
1427			0.556077
1428			0.784280
1429			0.298345
1430			0.408921
1431			0.822347
1432			0.894176
1433			-0.519772
1434			-0.031152
1435			-0.647113
1436			0.891612
1437			0.885184
1438			0.919438
1439			0.906340
1440			0.852979
1441			0.912457
1442			0.909255
1443			0.654549
1444			0.909621
1445			0.907473
1446			0.883758
1447			0.868583
1448			0.079890
1449			0.898645
1450			0.518237
1451			0.834849
1452			0.912678
1453			0.912150
1454			0.794211
1455			0.274252
1456			-0.204126
1457			-0.418039
1458			-0.261247
1459			0.900286
1460			0.905782
1461			-0.257799
1462			0.821123
1463			0.900421
1464			0.900371
1465			0.669668
1466			-0.377275
1467			0.915342
1468			0.912608
1469			0.898209
1470			-0.243974
1471			0.493135
1472			0.882056
1473			-0.441505
1474			0.890189
1475			0.557184
1476			0.750390
1477			0.902099
1478			-0.017525
1479			0.900687
1480			0.899849
1481			0.488869
1482			0.768051
1483			0.840403
1484			0.813591
1485			0.902630
1486			0.838966
1487			0.914881
1488			0.883236
1489			0.833251
1490			0.906389
1491			0.914740
1492			0.912752
1493			0.913143
1494			0.487068
1495			0.745680
1496			0.233384
1497			0.880584
1498			0.314661
1499			0.889890
1500			0.907924
1501			-0.665901
1502			0.788603
1503			-0.312425
1504			0.910625
1505			0.892513
1506			0.209283
1507			0.829841
1508			0.315155
1509			0.819142
1510			0.911592
1511			0.573032
1512			0.845291
1513			0.806238
1514			0.903272
1515			0.777535
1516			0.590851
1517			0.885083
1518			0.912042
1519			0.913107
1520			0.826268
1521			0.914094
1522			0.909063
1523			0.914413
1524			0.585736
1525			0.897596
1526			-0.665227
1527			0.849219
1528			0.352881
1529			-0.532414
1530			0.903805
1531			0.657420
1532			0.908024
1533			0.908709
1534			-0.134139
1535			0.910980
1536			0.623666
1537			0.910890
1538			-0.294499
1539			0.877305
1540			0.654499
1541			-0.560015
1542			0.870200
1543			-0.239530
1544			0.318007
1545			0.811653
1546			0.603938
1547			0.916470
1548			0.914840
1549			0.509283
1550			0.748447
1551			0.663133
1552			0.502457
1553			0.752162
1554			0.915412
1555			0.345832
1556			0.884625
1557			0.912214
1558			0.597069
1559			0.911462
1560			0.909894
1561			0.848297
1562			0.846377
1563			0.653136
1564			0.898695
1565			0.549669
1566			0.914394
1567			0.882254
1568			0.912863
1569			0.910203
1570			-0.156988
1571			-0.401445
1572			0.912579
1573			0.911178
1574			0.908164
1575			0.903904
1576			0.913064
1577			0.916717
1578			0.733348
1579			0.909619
1580			-0.197381
1581			0.852037
1582			0.871660
1583			0.911627
1584			0.913631
1585			0.912584
1586			0.892486
1587			0.867635
1588			0.911455
1589			-0.582658
1590			0.843067
1591			0.912447
1592			0.890312
1593			0.905882
1594			0.910317
1595			0.727219
1596			0.875198
1597			0.910880
1598			0.890570
1599			0.902652
1600			0.294681
1601			-0.492654
1602			0.918087
1603			-0.164633
1604			0.150325
1605			0.292465
1606			0.917538
1607			0.531287
1608			0.835299
1609			0.784644
1610			0.833703
1611			0.912314
1612			0.907460
1613			0.908368
1614			0.899327
1615			0.637912
1616			-0.501690
1617			0.155695
1618			0.898644
1619			0.854174
1620			0.906934
1621			0.906327
1622			0.921118
1623			0.916629
1624			0.798776
1625			0.911367
1626			0.896151
1627			0.821835
1628			0.906005
1629			0.801630
1630			-0.192041
1631			0.776280
1632			0.734316
1633			0.285124
1634			0.614822
1635			-0.280233
1636			-0.275490
1637			0.907248
1638			0.855991
1639			-0.138303
1640			-0.474729
1641			0.909621
1642			0.750823
1643			0.898192
1644			-0.000123
1645			0.166682
1646			0.724715
1647			0.881626
1648			-0.458129
1649			-0.449838
1650			0.338249
1651			0.897266
1652			0.398286
1653			0.917571
1654			0.766612
1655			0.907741
1656			0.884190
1657			0.902271
1658			0.913840
1659			0.912105
1660			0.362006
1661			0.909831
1662			0.908603
1663			0.635165
1664			0.911148
1665			0.853735
1666			0.911654
1667			0.918385
1668			0.901959
1669			-0.146026
1670			0.908719
1671			0.889997
1672			0.911929
1673			0.889372
1674			0.692550
1675			0.912463
1676			0.783456
1677			0.907729
1678			0.817692
1679			0.914055
1680			0.800615
1681			0.903388
1682			0.790340
1683			0.731056
1684			0.647653
1685			0.790286
1686			0.907576
1687			0.450814
1688			0.553838
1689			0.910725
1690			0.904187
1691			0.876423
1692			0.784138
1693			0.807946
1694			0.897272
1695			0.905531
1696			0.486179
1697			0.916121
1698			0.739810
1699			-0.343606
1700			0.821350
1701			0.665416
1702			0.902862
1703			0.881895
1704			0.710816
1705			0.915801
1706			0.914289
1707			0.856524
1708			0.774012
1709			0.914033
1710			0.905338
1711			0.794868
1712			-0.299092
1713			0.914104
1714			0.911486
1715			0.750939
1716			0.912974
1717			0.899578
1718			0.498867
1719			0.900081
1720			0.915639
1721			0.861946
1722			0.882994
1723			0.910817
1724			0.869437
1725			0.415559
1726			0.909384
1727			0.843986
1728			0.912966
1729			0.913704
1730			0.622615
1731			0.916279
1732			0.860950
1733			0.129016
1734			0.879357
1735			0.910508
1736			0.898539
1737			0.431643
1738			-0.276000
1739			-0.469994
1740			0.794466
1741			0.909992
1742			0.917180
1743			0.906935
1744			0.902224
1745			0.581366
1746			0.913346
1747			0.912408
1748			0.890051
1749			0.909399
1750			0.912604
1751			0.735372
1752			0.880128
1753			0.914504
1754			0.910175
1755			0.896022
1756			0.881437
1757			0.892876
1758			0.904401
1759			0.917663
1760			-0.266922
1761			0.902474
1762			0.790627
1763			0.904567
1764			0.911180
1765			0.550096
1766			0.773269
1767			0.916834
1768			0.910907
1769			0.914428
1770			0.909423
1771			0.751719
1772			0.754930
1773			0.898232
1774			0.831979
1775			0.905180
1776			0.915210
1777			0.911571
1778			0.266156
1779			0.901574
1780			0.844525
1781			0.912719
1782			0.882715
1783			0.896931
1784			0.913785
1785			0.905648
1786			0.825308
1787			-0.047297
1788			0.915197
1789			0.909777
1790			-0.176967
1791			-0.150711
1792			0.864436
1793			0.908213
1794			-0.215249
1795			0.912504
1796			0.907781
1797			0.905222
1798			0.918108
1799			-0.395879
1800			0.329439
1801			0.899959
1802			0.891635
1803			0.895622
1804			0.893094
1805			0.908800
1806			-0.135473
1807			0.903718
1808			-0.369074
1809			0.909830
1810			0.592127
1811			0.233550
1812			0.902594
1813			0.915607
1814			0.749501
1815			0.770596
1816			0.912398
1817			0.002164
1818			0.819995
1819			0.915724
1820			0.892005
1821			0.901025
1822			0.912886
1823			0.669596
1824			0.062808
1825			0.816261
1826			0.905821
1827			-0.098616
1828			0.912116
1829			0.901738
1830			0.901742
1831			0.907870
1832			0.908795
1833			-0.467342
1834			0.257542
1835			0.908502
1836			0.909503
1837			0.815128
1838			0.909722
1839			0.904311
1840			0.906568
1841			0.904593
1842			0.913308
1843			0.903263
