Center_ID,V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166,V167
0,0.0222487172,0.0222470667,0.0173954407,0,0.00815238046,0,0,0.0310864318,0.0313004559,0.0547343608,0.0700691427,0.0695981795,0.0544021017,0.0610776962,0.0679497243,0.0674796167,0.0684094936,0.0578881092,0.0682760705,0.0505732388,0.0363325766,0.0321515491,0.0262753879,0.0287553233,0.0213213309,0.0143455347,0.0124052622,0.0197830408,0,0,0,0.0288003396,0.0298097691,0.034122433,0.0412495096,0.0616250359,0.0711944654,0.0590513688,0.0521243707,0.0459008661,0.0608509534,0.0640636859,0.0590093888,0.0500639685,0.0368225052,0.0251256234,0.0261904611,0.0261168601,0.0248787421,0.0188640542,0.0087037664,0.00076467654,0,0,0,0.029354232,0.0201004056,0.0335063349,0.0605924408,0.0437640489,0.0591208472,0.049134282,0.0569935892,0.046285738,0.0425971768,0.0487451035,0.0629817657,0.048313286,0.0389127264,0.0280196586,0.03319098,0.0249555338,0.0185814332,0.0177915543,0.0186950638,0,0,0,0.00231201924,0.0298376999,0.0326690672,0.0301322844,0.0462957394,0.0378809708,0.0328037068,0.0511065044,0.0379536517,0.0386013691,0.0397467105,0.0459465598,0.0506249171,0.0474051551,0.0302438518,0.0243400047,0.0202233409,0.0205448565,0.0269819655,0.0226141769,0.0201369789,0,0,0,0,0.0340238253,0.024255908,0.0254138276,0.0327560108,0.0381427901,0.0335158803,0.0191155016,0.0313657016,0.0262385881,0.0237756308,0.026577331,0.0266138731,0.0301398703,0.0272081205,0.0188630262,0.0142880878,0.0125305628,0.0111239231,0.0175437983,0.00972719062,0,0,0,0,0.00471854022,0.00663993816,0.0123583329,0.0177819547,0.0149253257,0.017082604,0.022528193,0.0186622155,0.0240206074,0.0170461819,0.0253035191,0.015836757,0.0235351995,0.0274800163,0.0197553579,0.0182399872,0.0167569847,0.0228096754,0.0145975765,0.0146886855,0.0103860451,0,0,0,0.0266917787,0.0187881662,0.0172257196,0.0242841704,0.0431369348,0.0353832719,0.0472709508,0.0349741096,0.0375347611,0.0329762163,0.0377829295,0.0282843547,0.0283613003,0.0270742822,0.0299000678,0.0363389435,0.0280079787
1,0.146787296,0.137745364,0.124864069,0.0477236756,0,0,0.0149889209,0.235891512,0.180787811,0.165054411,0.217265174,0.201445894,0.170830084,0.214387267,0.181080484,0.182970341,0.196693511,0.165399973,0.203640725,0.190766463,0.183675341,0.204591937,0.19727639,0.186359946,0.135995642,0.111262403,0.122015103,0.0221725352,0.032908726,0,0.0156834895,0.217814718,0.163791005,0.133392483,0.143300172,0.18235782,0.205633084,0.192203303,0.181685098,0.158487284,0.155011891,0.177984931,0.225241255,0.213523314,0.177720722,0.191894011,0.201011429,0.17879229,0.162472164,0.146449182,0.154704328,0.0763203965,0,0,0.00478274397,0.207146755,0.133718791,0.104720208,0.246888782,0.155164579,0.201480193,0.191715804,0.188908745,0.142771338,0.126848002,0.143486212,0.180205378,0.176537768,0.178726182,0.167520451,0.212692269,0.178835762,0.139198231,0.107975941,0.130367249,0.047412121,0,0,0.00780565961,0.231428041,0.144074116,0.10718983,0.15438352,0.139033747,0.128829554,0.164574791,0.14486011,0.127530485,0.138489216,0.126403068,0.173454905,0.196936302,0.16979328,0.189387553,0.219767227,0.178099714,0.161951263,0.169328847,0.132034114,0.056536996,0,0,0.0131486951,0.249650242,0.137263307,0.0968861324,0.118120293,0.134313975,0.121787033,0.0931891373,0.110758545,0.119378024,0.0942574602,0.0945462684,0.108553408,0.122781609,0.13841056,0.120640433,0.120027647,0.108489844,0.11205558,0.127658795,0.131020601,0.0649333025,0,0,0.0213409086,0.117294135,0.0760639044,0.080133953,0.12401121,0.110737381,0.114893253,0.0939178469,0.138382551,0.150003785,0.133573241,0.138247788,0.144850051,0.156708657,0.153028099,0.13526669,0.170553782,0.178564649,0.150981672,0.125440322,0.119137129,0.067662188,0.00956834493,0.0287902863,0.0215566859,0.216829789,0.132525203,0.120190369,0.146204908,0.223597587,0.205952154,0.220357285,0.191765587,0.169902966,0.176004452,0.188404933,0.160583121,0.189402656,0.184480592,0.183587621,0.20873763,0.17512596
2,0.00687642363,0.00595626722,0.00758413317,0,0,0,0,0.00756246763,0.00798172947,0.00773902074,0.0106317067,0.0087886604,0.00847396951,0.00944421512,0.00902662738,0.00991365544,0.00814248962,0.00650328789,0.00757046294,0.00782395779,0.00777889626,0.00871967494,0.00842079957,0.00796352393,0.00553673753,0.00603242043,0.00123695167,4.44747105e-6,0,0,0,0.0113657639,0.00998103188,0.00756132752,0.018665474,0.0103229522,0.00939629143,0.00911136209,0.00919897592,0.00860382545,0.007086714,0.00875637656,0.0157175652,0.0113124843,0.0103710083,0.00699997546,0.00815384238,0.00750046492,0.00696851273,0.00624271434,0.00372495747,0.00120718634,0,0,0,0.011584352,0.00803319383,0.00573761989,0.00916113337,0.00629659779,0.00706991241,0.0116624085,0.00931135955,0.00671927922,0.00544904704,0.00653641592,0.00989360232,0.00799440814,0.00991584075,0.00966548768,0.0102451417,0.00684306175,0.00484277552,0.00528447127,0.00599427481,0.000609305034,0,0,0,0.0117751477,0.00640219151,0.00728836228,0.00640439916,0.00813212648,0.00794210286,0.00872948896,0.00716500084,0.00649227577,0.00504349836,0.00518701368,0.00869624829,0.00917500954,0.00875372608,0.00876771483,0.00768242818,0.00992726961,0.00826601883,0.00522974046,0.00533629605,0.00360965737,0,0,0,0.00650612046,0.00479237497,0.00779192912,0.00538851731,0.00821294812,0.0104522507,0.00585079312,0.00594508039,0.00617280737,0.00604732599,0.00523659351,0.0064449881,0.00636271358,0.00593526295,0.00644736025,0.0056947364,0.00505483912,0.00494759827,0.00682028343,0.00730429411,0.00051647421,0,0,0,0.00576783069,0.00295389863,0.00278297116,0.0038729655,0.00504198723,0.00490005217,0.00637196967,0.00683357954,0.0102051887,0.00588119669,0.00612925436,0.00798358552,0.00999515525,0.0102236538,0.00835348381,0.0130255244,0.0131055549,0.00717814174,0.00590964161,0.00614447795,0.000186027449,0,0,0.0402624033,0.00730033849,0.00530012121,0.00550087407,0.00509766749,0.00740856647,0.00920098,0.00972324072,0.00630755842,0.00822371025,0.00536706774,0.00758031299,0.0112888115,0.0096140197,0.00860608345,0.00981846167,0.00994050653,0.00780063431
3,0.00487159947,0,0,0,0,0,0,0,0.00359408501,0.00250190962,0.002438424,0.00135559425,0.00441449785,0.00541276668,0.00553395187,0.00140480682,0.00539292963,0.00261586904,0.00253354851,0.000800054203,0.00162837449,0.000753365853,0.0025449008,0.00412443846,0.00120664592,0,0,0,0,0,0,0,0,0.00182219938,0.00322471489,0.00077961078,0.000988011152,0.00385135971,0.00449857524,0.00253989061,0.000671992347,0.000884287387,0.00614333022,0,0.00221025332,0.00287578649,0.00143563959,0.000654110984,0.00115745244,0,0,0,0,0,0,0,0.000167585705,0.00282399578,0.00535705566,0.000699422051,0.00227128694,0.00131018307,0.00167858691,0.000557430863,0.000514422895,0.000608327437,0.000210431738,0.00468918678,0.00321314951,0.000229911779,0.00285343368,0.00021133409,0.00100704887,0,0,0,0,0,0,0,0.0142807447,0.00346958258,0.000201321496,0.003191798,0.00431005716,0.00064615198,0.00320002636,0.00208817122,0.00126622007,0.00165418016,0.00219153625,0.000734191315,0.00305673633,0.00330381687,0.00316379558,0.00294433271,0.00105020708,4.17885634e-5,0,0,0,0,0,0,0.00191920828,0.00288553057,0.0013790314,0.000109354482,0.000197813232,0.00186038298,0.000452629773,0.00238628337,0.00126516899,0.00279726841,0.00913088222,0.00371965097,0.00414392943,0.00134693083,0.00258689752,0.0030951323,0.00367942567,0.00192596373,0,0,0,0,0,0,0.000926835839,0.00254209464,0.00224656354,0.00223749432,0.00301109649,0.00173586673,0.00307650984,0.000583265538,0.00117758046,0.00384137579,0.00418799956,0.00156659398,0.000681525503,0.000338013846,0.00572359488,0.0297159861,0.00545125653,6.10912863e-6,0,0,0,0,0,0,0,0.00443183447,0.00432753417,0.00567595546,0.0050043821,0.00246677871,0.00401006199,0.000144152589,0.00164930491,0.00421855747,0.00110726863,0.00268914313,0.00175426889,0.00185009899,0.0022810322,0.00283139833
4,0.0288908725,0.0368733995,0.0354372292,0.0103381642,0,0,0,0.0132779329,0.0230952135,0.0241879445,0.0507202142,0.0566252345,0.04673462,0.0633898278,0.0635763428,0.0633808008,0.0567439064,0.0592280259,0.0672473919,0.058838651,0.0581840364,0.0617764445,0.0526022277,0.0380829217,0.0294219031,0.0279835792,0.026878862,0.0114504451,0,0,0,0.0337796136,0.0233167991,0.0227696057,0.0351176761,0.0531837862,0.06329274,0.0675204639,0.0657612845,0.0518116755,0.0457195841,0.0557678043,0.0673614035,0.0516484807,0.0519869952,0.0542307499,0.0487839963,0.0293283,0.0268871319,0.0251665468,0.0254680142,0.0286730168,0.00334338298,0,0.00203361106,0.0294778102,0.0233213656,0.0157273865,0.0385951458,0.050132783,0.0531812777,0.0510998772,0.0540312347,0.0477843769,0.040742452,0.040550536,0.0615194027,0.0517066365,0.0521202886,0.0513591604,0.0481947317,0.0309452301,0.0288003614,0.0295024386,0.0226320319,0.00325992359,0,0,0,0.0275118446,0.0202766433,0.0178062617,0.0322859262,0.0372595173,0.0367724119,0.0468449881,0.0456701964,0.0405562057,0.0439133693,0.0479059386,0.0488285201,0.0519557983,0.0491252695,0.0498301899,0.0435791014,0.0349862951,0.0368248208,0.0281255137,0.0251143174,0.043541211,0.0102770038,0,0,0.0257633597,0.0167997648,0.0188933777,0.027863391,0.0351292492,0.0327807442,0.0348562947,0.0322805508,0.0387883478,0.0305119537,0.0350805524,0.0350257875,0.0447782337,0.0385504222,0.0403179481,0.0301476856,0.0233540242,0.0210066705,0.0296958911,0.0226949986,0.00619046506,0.00333305278,0,0,0.0120713558,0.0113043118,0.0123206211,0.0221815303,0.0297704222,0.0347802457,0.037629176,0.0518024328,0.0682274324,0.0587333609,0.0680612533,0.0674681699,0.0655038028,0.0679804507,0.0682969494,0.0544996299,0.0582024237,0.0325177333,0.0253388074,0.0341581732,0.0134849025,0.00335647521,0,0.00495496667,0.0197181279,0.0263952056,0.0286785815,0.0304350619,0.0419217615,0.0633973533,0.0760808234,0.0881041803,0.073974805,0.080986866,0.0713423848,0.0661063277,0.0655008969,0.0675432898,0.0746105982,0.06111805,0.0492745345
5,0.00563495892,0,0,0,0,0,0,0,0.000731879299,0.00402341656,0.00742914184,0.00409163049,0.00506483574,0.00418834279,0.00474524769,0.00292108545,0.00636534848,0.00615095805,0.00359806937,0.00349851671,0.00315178794,0.000410652234,0.00820048619,0.000349654272,0,0,0,0,0,0,0,0,0.00483255972,0.00288779701,0.0026505457,0.00389138996,0.0065297144,0.00369611182,0.00315842805,0.00450761761,0.00434357883,0.00562532723,0.00361168138,0.00345759876,0.00320908067,0.00258991668,0.00189438377,0,0,0,0,0,0,0,0,0,0.0015110098,0.00268974328,0.00564198662,0.00552035897,0.00430225395,0.00561002836,0.00301399227,0.00425602116,0.00429066393,0.00595126007,0.00544131331,0.00308727149,0.0034812849,0.00314182107,0.00025038477,0,1.94433212e-6,0,0,0,0,0,0,0,0.00377908124,0.0034126377,0.00255239997,0.0052643035,0.00332923227,0.00435105196,0.00275285988,0.00344967937,0.00381128275,0.0020511141,0.00468450567,0.00267043939,0.00281360881,0.00162813003,0,0,0.000265481551,0,0,0,0,0,0,0,0.00316515199,0.00220770475,0.0030879357,0.00423324081,0.00415460604,0.00174492894,0.00319742936,0.00302984934,0.00149171652,0.00336683546,0.00330619978,0.002302279,0.00223156627,0.00229397112,0.00325558414,7.88486586e-9,1.06506176e-5,0,0,0,0,0,0,0,0.00586522099,0.00229929825,0.00253826095,0.0042579174,0.00359371661,0.00176784145,0.00302411165,0.00503885748,0.00395099503,0.00356675061,0.00503201525,0.00634142626,0.0120745862,0.00677580851,0.00379230617,0.00339505516,0.00324533546,0,0,0,0,0,0,0,0.00566821361,0.00446467524,0.00426789115,0.00837745738,0.00532124179,0.00356387134,0.00303636015,0.00786902079,0.00960303621,0.00309644888,0.00267472631,0.00204381282,0.00486796597,0.00326160779,0.00273321572,0.0015903977
